Summary,Issue key,Issue id,Parent id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project description,Project url,Priority,Resolution,Assignee,Reporter,Creator,Created,Updated,Last Viewed,Resolved,Fix Version/s,Component/s,Due Date,Labels,Labels,Environment,Watchers,Watchers,Watchers,Watchers,Watchers,Watchers,Watchers,Watchers,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Inward issue link (Associated Epics),Inward issue link (Blocks),Outward issue link (Blocks),Inward issue link (Bonfire testing),Inward issue link (Bonfire testing),Inward issue link (Bonfire testing),Inward issue link (Bonfire testing),Inward issue link (Bonfire testing),Inward issue link (Bonfire testing),Inward issue link (Bonfire testing),Outward issue link (Bonfire testing),Outward issue link (Bonfire testing),Inward issue link (Cloners),Outward issue link (Cloners),Inward issue link (Finish-to-Finish link (WBSGantt)),Inward issue link (Finish-to-Finish link (WBSGantt)),Inward issue link (Finish-to-Finish link (WBSGantt)),Inward issue link (Finish-to-Finish link (WBSGantt)),Inward issue link (Finish-to-Finish link (WBSGantt)),Inward issue link (Finish-to-Finish link (WBSGantt)),Inward issue link (Finish-to-Finish link (WBSGantt)),Inward issue link (Finish-to-Finish link (WBSGantt)),Inward issue link (Finish-to-Finish link (WBSGantt)),Inward issue link (Finish-to-Finish link (WBSGantt)),Inward issue link (Finish-to-Finish link (WBSGantt)),Inward issue link (Finish-to-Finish link (WBSGantt)),Inward issue link (Finish-to-Finish link (WBSGantt)),Outward issue link (Finish-to-Finish link (WBSGantt)),Inward issue link (Finish-to-Start link (WBSGantt)),Inward issue link (Finish-to-Start link (WBSGantt)),Outward issue link (Finish-to-Start link (WBSGantt)),Outward issue link (Finish-to-Start link (WBSGantt)),Inward issue link (Fixes),Outward issue link (Hierarchy link (WBSGantt)),Inward issue link (Problem/Incident),Inward issue link (Problem/Incident),Outward issue link (Problem/Incident),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Custom field (% Complete),Custom field (AFLAC BE SYST Elevation),Custom field (Actual End Date),Custom field (Aflac Business Value),Custom field (Agency),Custom field (Application Access),Custom field (Area),Custom field (Assignee 2),Custom field (BL Environment),Custom field (BRD Due),Custom field (BRD Received),Custom field (Baseline end date),Custom field (Baseline end date (WBSGantt)),Custom field (Baseline start date),Custom field (Baseline start date (WBSGantt)),Custom field (Begin Sprint),Custom field (Blocked Enrollment),Custom field (Blocked?),Custom field (Building access request),Custom field (Business Need),Custom field (Business Value),Custom field (CSC Reference Number),Custom field (Carrier),Custom field (Category),Custom field (Change Control Approval),Custom field (Change Control Ticket),Custom field (Cherwell Preprocessor Assignee),Custom field (Cherwell Requestor),Custom field (Cherwell Requestor Email),Custom field (Closed Description),Custom field (Company),Custom field (Company Name),Custom field (Component Label),Custom field (Configuration),Custom field (Context),Custom field (Context Feedback was recevied),Custom field (Contingency plan),Custom field (Cost Center),Custom field (Cumulative time spent (in minutes)),Custom field (Current Status),Customer Request Type,Custom field (DB Schema),Custom field (DB Scripts),Custom field (DBToolkit Environment Status),Custom field (Date Assigned),Custom field (Date Change Occured:),Custom field (Date Closed),Custom field (Date Escalated),Custom field (Date Feedback Received),Custom field (Date In Progress),Custom field (Date Pending Prod Deployment),Custom field (Date Reopened),Custom field (Date of First Transition),Custom field (Date of Last Current Status),Custom field (Date of Request),Custom field (Defect Type),Custom field (Definitions),Custom field (Demo Date),Custom field (Demo Status),Custom field (Dependency?),Custom field (Describe what is incorrect and how it should act.),Custom field (Description of Impact/Workaround),Custom field (Dev Owner),Custom field (Device42),Custom field (Direct Manager),Custom field (Due Date),Custom field (Due date (yyyymmdd)),Custom field (EPR Corrected Points),Custom field (EPR Finish Sprint),Custom field (EPR Primary Page),Custom field (EPR Progress Started Date),Custom field (EPR Secondary Pages),Custom field (EPR Start Sprint),Custom field (Email),Custom field (Employee Name),Custom field (Employee Number),Custom field (Employees Impacted),Custom field (End (YYYY/MM/DD)),Custom field (End Sprint),Custom field (End date),Custom field (End date (WBSGantt)),Custom field (Enrollment Timeframe),Custom field (Enrollment Type),Custom field (Enrollments blocked?),Custom field (Environment),Custom field (Environment Affected),Custom field (Environment Impacted),Custom field (Epic Colour),Custom field (Epic Link),Custom field (Epic Name),Custom field (Epic Status),Custom field (Estimated Time To Complete (in hours)),Custom field (Expected Date),Custom field (External Sender Email),Custom field (External Sender Name),Custom field (External issue ID),Custom field (External issue ID),Custom field (External issue ID),Custom field (Feed Carrier Name),Custom field (Feed Contact Information),Custom field (Feed File Name),Custom field (Feed File Type),Custom field (Feed Issue Type),Custom field (Feedback Current State),Custom field (Feedback Source Name),Custom field (Feedback final state),Custom field (Feedback next action date),Custom field (File Layout Details),Custom field (Final Release for MPA Epic),Custom field (Flow Diagram Due Date),Custom field (Flow diagram review date with Aflac),Custom field (Full Name),Custom field (Functional Breakouts),Custom field (General Assumptions),Custom field (Go to Green Plan),Custom field (Group Name),Custom field (Group Number),Custom field (Impact),Custom field (Impacts Unplugged),Custom field (In Progress Issue Count),Custom field (Includes MPA impact?),Custom field (JUnit Tests),Custom field (Java Classes),Custom field (Likelihood),Custom field (Linked major incidents),Custom field (MON - Pod),Custom field (MON-BAs),Custom field (MPA Epic Number),Custom field (Manually scheduled (WBSGantt)),Custom field (Market),Custom field (Merge Status),Custom field (Milestone),Custom field (Milestone (WBSGantt)),Custom field (New Functionality Type),Custom field (Next Review Date),Custom field (Next action to take on feedback),Custom field (Non-Functional Requirements Section),Custom field (Number of Tests Blocked),Custom field (Original story points),Custom field (Outage Required),Custom field (Outside Work Partner),Custom field (Parent Link),Custom field (Partner),Custom field (Partner BA),Custom field (Partner Carrier Account #),Custom field (Partner Ticket Id),Custom field (Pended Business Risk?),Custom field (Pending Reason),Custom field (Period),Custom field (Phone Number),Custom field (Planned End Date),Custom field (Platform),Custom field (Pod),Custom field (Policy #),Custom field (Portal Bucket),Custom field (Portal Issue Type),Custom field (Potential Risks),Custom field (Preferred Name),Custom field (Priority),Custom field (Priority Order),Custom field (Prod Support Training Status),Custom field (Producer NPN),Custom field (Producer Name),Custom field (Product),Custom field (Program Increment),Custom field (Progress (WBSGantt)),Custom field (Project),Custom field (Project Manager),Custom field (QA Resolution),Custom field (QA Tester),Custom field (Quarter Delivery),Custom field (Raised During),Custom field (Rank),Custom field (Rank (Obsolete)),Custom field (Recap:),Custom field (Release),Custom field (Reopened Reason),Custom field (Request Change),Custom field (Request participants),Custom field (Requestor),Custom field (Requestor Contact),Custom field (Resolution Description),Custom field (Resolved Category),Custom field (Resolved Reason),Custom field (Resource Needs),Custom field (Reviewed On),Custom field (Revised End Date),Custom field (Risk Mitigation),Custom field (Risk consequence),Custom field (Risk probability),Custom field (Root Cause),Custom field (Rush Ticket?),Custom field (SIR Actual Effort Hours),Custom field (SIR Actual End Date),Custom field (SIR Actual Start Date),Custom field (SIR Planned Effort Hours),Custom field (SIR Planned End Date),Custom field (SIR Planned Start Date),Custom field (SIR Sprint Number),Satisfaction score (out of 5),Custom field (Scheduled Follow-Up),Custom field (Scope of Access),Custom field (Sensitive Information),Custom field (Service Desk Tier Assignment),Custom field (Severity),Custom field (Source Category),Sprint,Sprint,Sprint,Custom field (Start (YYYY/MM/DD)),Custom field (Start Date),Custom field (Start Date),Custom field (Start date),Custom field (Start date (WBSGantt)),Custom field (Status Color),Custom field (Story Delivery Target),Custom field (Story Points),Custom field (Story Title),Custom field (Submit On Behalf Of Email),Custom field (Submit On Behalf Of Phone),Custom field (Submit On Behalf Of Writing Number),Custom field (Subtask Users),Custom field (Support Bucket),Custom field (Support Tier),Custom field (T-shirt Size),Custom field (T-shirt Size),Custom field (T2 Assignee),Custom field (T2 Closure),Custom field (T2 Root Cause),Custom field (T3 Assignee),Custom field (T3 Escalation),Custom field (T3 RCA Assignee),Custom field (T3 RCA Escalation),Custom field (TPP Ticket#),Custom field (Target Version),Custom field (Target Version),Custom field (Target end),Custom field (Target start),Custom field (TargetTeam),Custom field (Task mode),Custom field (Task progress),Custom field (Team),Custom field (Team),Custom field (Test Sessions),Custom field (Testing Status),Custom field (Testing target date for Aflac),Custom field (Third Party Partner),Custom field (Ticket Submitter),Custom field (Ticket Type),Custom field (Tier I Rush),Custom field (Tier III Handoff Time),Time to first response,Time to first response simplified,Time to resolution,Time to resolution simplified,Custom field (Title),Custom field (Title Prefix),Custom field (Total Issues Count),Custom field (Treatment plan),Custom field (Type of Employment),Custom field (UI),Custom field (Units (WBSGantt)),Custom field (User Experience Issue?),Custom field (User Stories Due),Custom field (User name),Custom field (Users Desk Location),Custom field (Users Manager),Custom field (Users Work Buddy),Custom field (Vision Statement Due),Custom field (Vision Statement Received),Custom field (What Exactly Is Changing?),Custom field (When Does The Change Occur?),Custom field (Work Type),Custom field (Work Type (Aflac)),Custom field (Workaround?),Custom field (Zephyr Teststep)
Shop Page RW - Additional Quote-Level Settngs - GUI errors in 'Additional Settings' modal,MON-74224,323250,,Bug,Closed,MON,Montoya,software,jmiller,,,Low,Fixed,eaboudi,eaboudi,eaboudi,23/Aug/21 12:56 PM,01/Sep/21 2:59 PM,04/Sep/21 4:29 PM,31/Aug/21 7:54 PM,,,,Shop_Page_Rewrite,,,eaboudi,mthompson,sstroud,,,,,,0,0,,0%,0,0,,MPA Security Scheme - All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,,,,,,,,,,,,,,,,,,,,,31/Aug/21 7:54 PM,,,,,,Mon Aug 23 17:59:49 UTC 2021,,,, ,,No Demo Needed,,,,,,,,,,,Select One,,Select One or More,,,,,,,,,,,,No,,,,,MON-71971,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,0,,,,,,,,,No,,,,No,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Training Needed,,,,,,,ysarjapur,Fixed,eaboudi,,,2|i0dhik:,9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shop Page Rewrite: Sprint 3,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not started,,,,,,,,,,,,,0,,,,100,No,,,,,,,,,,,,No,
Shop Page RW - Enrollment Method - The color of the disabled field must be consistent with what currently exists in all other environments,MON-74162,322971,,Bug,To Do,MON,Montoya,software,jmiller,,,Low,,ysarjapur,eaboudi,eaboudi,20/Aug/21 1:30 PM,03/Sep/21 2:40 PM,04/Sep/21 4:29 PM,,,,,Shop_Page_Rewrite,,,dluz,eaboudi,,,,,,,,,,,,,,MPA Security Scheme - All,,,,,,,,,,,MON-74157,MON-72073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,Wed Aug 25 14:03:01 UTC 2021,,,, ,,Demo Needed,,,,,,,,,,,Select One,,Select One or More,,,,,,,,,,,,No,,,,,MON-71963,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,0,,,,,,,,,No,,,,No,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Training Needed,,,,,,,ysarjapur,Unresolved,,,,2|i0dnav:,9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Backlog,,,,,,,,,,Not started,,,,,,,,,,,,,0,,,,100,No,,,,,,,,,,,,No,
"Shop page throws error ""Sorry, something went wrong. For help, please call Everwell support at 855-411-4427.""",MON-74157,322958,,Bug,Closed,MON,Montoya,software,jmiller,,,High,Fixed,vdhamodharan,vdhamodharan,vdhamodharan,20/Aug/21 10:39 AM,03/Sep/21 11:52 AM,04/Sep/21 4:29 PM,01/Sep/21 5:33 PM,,,,Shop_Page_Rewrite,,,knelly,saguri,sharish,sstroud,vdhamodharan,,,,,0,,,,0,,MPA Security Scheme - All,,,,MON-74162,,,,,,,MON-72072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,,,,,,,,,,,,,,,,,,,,,01/Sep/21 5:33 PM,,,,,,Fri Aug 20 17:08:23 UTC 2021,,,, ,,No Demo Needed,,,,,,,,,,,Select One,,Select One or More,,,,,,,,,,,,No,,,,,MON-71963,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,0,,,,,,,,,No,,,,No,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Training Needed,,,,,,,ysarjapur,Fixed,,,,2|i0dn3b:,9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shop Page Rewrite: Sprint 3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not started,,,,,,,,,,,,,0,,,,100,No,,,,,,,,,,,,No,
Plan Enrollment Requirements,MON-74156,322955,,Story,Ready to Work,MON,Montoya,software,jmiller,,,Medium,,rkurma,rkurma,rkurma,20/Aug/21 10:09 AM,03/Sep/21 9:10 AM,04/Sep/21 4:29 PM,,,Angular,,Shop_Page_Rewrite,,,rkurma,,,,,,,,,,,,,,,MPA Security Scheme - All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,Fri Aug 20 14:10:39 UTC 2021,,,, ,,,,,,,,,,,,,Select One,,Select One or More,,,,,,,,,,,,,,,,,MON-72189,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,0,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training Needed,,,,,,,,Unresolved,,,,2|i0dn27:,9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,Not started,,,,,,,,,,,,,0,,,,100,,,,,,,,,,,,,,
"Shop Page RW - Enrollment Method - When clicking Shop, 'Method' field is not pre-populated for Role 91 Direct Flow",MON-74129,322688,,Bug,Closed,MON,Montoya,software,jmiller,,,High,Cannot Reproduce,dluz,eaboudi,eaboudi,19/Aug/21 3:26 AM,24/Aug/21 2:57 PM,04/Sep/21 4:29 PM,24/Aug/21 2:57 PM,,,,Shop_Page_Rewrite,,,akumar4,eaboudi,,,,,,,,0,,,,0,,MPA Security Scheme - All,,,,,,,,,,,MON-72072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,,,,,,,,,,,,,,,,,,,,,24/Aug/21 2:57 PM,,,,,,,,,, ,,No Demo Needed,,,,,,,,,,,Select One,,Select One or More,,,,,,,,,,,,No,,,,,MON-71963,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,0,,,,,,,,,No,,,,No,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Training Needed,,,,,,,ysarjapur,Cannot Reproduce,,,,2|i0dm6n:,9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not started,,,,,,,,,,,,,0,,,,100,No,,,,,,,,,,,,No,
"Shop Page RW - Enrollment Method - When clicking Shop, 'Method' field is not pre-populated for Role 64 Direct Flow",MON-74123,322686,,Bug,Closed,MON,Montoya,software,jmiller,,,High,Fixed,eaboudi,eaboudi,eaboudi,18/Aug/21 11:51 PM,31/Aug/21 7:54 PM,04/Sep/21 4:29 PM,31/Aug/21 7:54 PM,,,,Shop_Page_Rewrite,,,dluz,eaboudi,ysarjapur,,,,,,,0,,,,0,,MPA Security Scheme - All,,,,,,,,,,,MON-72072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,,,,,,,,,,,,,,,,,,,,,31/Aug/21 7:54 PM,,,,,,,,,, ,,No Demo Needed,,,,,,,,,,,Select One,,Select One or More,,,,,,,,,,,,No,,,,,MON-71963,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,0,,,,,,,,,No,,,,No,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Training Needed,,,,,,,ysarjapur,Fixed,eaboudi,,,2|i0dm4n:,9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shop Page Rewrite: Sprint 3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not started,,,,,,,,,,,,,0,,,,100,No,,,,,,,,,,,,No,
"Shop Page RW - Enrollment Method - When clicking Shop, 'Method' field is not pre-populated for Roles 109 and 110",MON-74122,322685,,Bug,Closed,MON,Montoya,software,jmiller,,,High,Fixed,eaboudi,eaboudi,eaboudi,18/Aug/21 11:43 PM,31/Aug/21 7:55 PM,04/Sep/21 4:29 PM,31/Aug/21 7:55 PM,,,,Shop_Page_Rewrite,,,dluz,eaboudi,rporwal,sstroud,ysarjapur,,,,,0,,,,0,,MPA Security Scheme - All,,,,,,,,,,,MON-72072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,,,,,,,,,,,,,,,,,,,,,31/Aug/21 7:55 PM,,,,,,,,,, ,,No Demo Needed,,,,,,,,,,,Select One,,Select One or More,,,,,,,,,,,,No,,,,,MON-71963,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,0,,,,,,,,,No,,,,No,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Training Needed,,,,,,,ysarjapur,Fixed,eaboudi,,,2|i0dm4f:,9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shop Page Rewrite: Sprint 3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not started,,,,,,,,,,,,,0,,,,100,No,,,,,,,,,,,,No,
Coverage Level - Non Standard,MON-74107,322737,,Story,Ready to Work,MON,Montoya,software,jmiller,,,Medium,,sharish,yperry,yperry,18/Aug/21 8:54 AM,01/Sep/21 4:23 PM,04/Sep/21 4:29 PM,,,Angular,,Shop_Page_Rewrite,,,dluz,yperry,,,,,,,,,,,,,,MPA Security Scheme - All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MON-72655,MON-72157,MON-72157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,Demo Needed,,,,,,,,,,,Select One,,Select One or More,,,,,,,,,,,,,,,,,MON-72159,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,0,,,,,,,Yolanda Perry,,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training Needed,,,,,,,ysarjapur,Unresolved,,,,2|i0dl3r:,9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,Backlog,,,,,,,,,,Not started,,,,,,,,,,,,,0,,,,100,,,,,,,,,,,,,,
Tech Debt: Angular Update Maintenance (3.3),MON-74099,322727,,Story,To Do,MON,Montoya,software,jmiller,,,Medium,,mthompson,yperry,yperry,17/Aug/21 5:59 PM,24/Aug/21 4:50 PM,04/Sep/21 4:29 PM,,,Angular,,Shop_Page_Rewrite,,,yperry,,,,,,,,,,,,,,,MPA Security Scheme - All,,,,,,,,,,,,,,MON-74096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,Demo Needed,,,,,,,,,,,Select One,,Select One or More,,,,,,,,,,,,,,,,,MON-72055,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,0,,,,,,,Yolanda Perry,,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training Needed,,,,,,,ysarjapur,Unresolved,,,,2|i0cilw:,9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shop Page Rewrite: Sprint 3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Backlog,,,,,,,,,,Not started,,,,,,,,,,,,,0,,,,100,,,,,,,,,,,,,,
Tech Debt: Angular Update Maintenance (3.2),MON-74096,322724,,Story,Closed,MON,Montoya,software,jmiller,,,Medium,Unresolved,mthompson,yperry,yperry,17/Aug/21 5:58 PM,31/Aug/21 12:41 PM,04/Sep/21 4:29 PM,31/Aug/21 12:41 PM,,Angular,,Shop_Page_Rewrite,,,mthompson,yperry,,,,,,,,0,,,,0,,MPA Security Scheme - All,,,,,,,,,,,,,MON-74099,MON-74084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,,,,,,,,,,,,,,,,,,,,,31/Aug/21 12:41 PM,,,,,,,,,, ,,Demo Needed,,,,,,,,,,,Select One,,Select One or More,,,,,,,,,,,,,,,,,MON-72055,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,0,,,,,,,Yolanda Perry,,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training Needed,,,,,,,ysarjapur,Unresolved,,,,2|i0cilu:,9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shop Page Rewrite: Sprint 3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Backlog,,,,,,,,,,Not started,,,,,,,,,,,,,0,,,,100,,,,,,,,,,,,,,
Tech Debt: Settings State Management,MON-74094,322722,,Story,To Do,MON,Montoya,software,jmiller,,,Medium,,dluz,yperry,yperry,17/Aug/21 5:52 PM,24/Aug/21 5:21 PM,04/Sep/21 4:29 PM,,,Angular,,Shop_Page_Rewrite,,,dluz,yperry,ysarjapur,,,,,,,,,,,,,MPA Security Scheme - All,,,,,,,,,,,,,,,MON-72318,MON-72328,MON-72326,MON-72369,MON-72432,MON-72321,MON-72332,MON-72134,MON-72330,MON-72483,MON-72074,MON-72073,MON-72072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,Demo Needed,,,,,,,,,,,Select One,,Select One or More,,,,,,,,,,,,,,,,,MON-73546,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,0,,,,,,,Yolanda Perry,,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training Needed,,,,,,,ysarjapur,Unresolved,,,,2|i0cei0:,9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shop Page Rewrite: Sprint 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,Backlog,,07/Sep/21 12:00 AM,18/Aug/21 12:00 AM,,,,,,,Not started,,,,,,,,,,,,,0,,,,100,,,,,,,,,,,,,,
Tech Debt: Angular Update Maintenance (3.1),MON-74084,322711,,Story,Closed,MON,Montoya,software,jmiller,,,Medium,Unresolved,mthompson,yperry,yperry,17/Aug/21 5:07 PM,24/Aug/21 11:19 PM,04/Sep/21 4:29 PM,24/Aug/21 11:19 PM,,Angular,,Shop_Page_Rewrite,,,mthompson,yperry,,,,,,,,0,,,,0,,MPA Security Scheme - All,,,,,,,,,,,,,MON-74096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,,,,,,,,,,,,,,,,,,,,,24/Aug/21 11:19 PM,,,,,,,,,, ,,Demo Needed,,,,,,,,,,,Select One,,Select One or More,,,,,,,,,,,,,,,,,MON-72055,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,0,,,,,,,Yolanda Perry,,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training Needed,,,,,,,ysarjapur,Unresolved,,,,2|i0cils:,9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shop Page Rewrite: Sprint 3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Backlog,,,,,,,,,,Not started,,,,,,,,,,,,,0,,,,100,,,,,,,,,,,,,,
Shop Page RW - Enrollment Method - Shop link is available when Benefit Offering is not set up for the account,MON-74041,322458,,Bug,To Do,MON,Montoya,software,jmiller,,,High,,dluz,eaboudi,eaboudi,16/Aug/21 10:42 PM,31/Aug/21 10:21 AM,04/Sep/21 4:29 PM,,,,,Shop_Page_Rewrite,,,dluz,eaboudi,,,,,,,,,,,,,,MPA Security Scheme - All,,,,,,,,,,,MON-72072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,No Demo Needed,,,,,,,,,,,Select One,,Select One or More,,,,,,,,,,,,No,,,,,MON-71963,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,0,,,,,,,,,No,,,,No,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Training Needed,,,,,,,ysarjapur,Unresolved,,,,2|i0djqf:,9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not started,,,,,,,,,,,,,0,,,,100,No,,,,,,,,,,,,No,
Tech Debt: Vision Plan (VSN100 Plans/Products),MON-74020,322428,,Story,Closed,MON,Montoya,software,jmiller,,,Medium,Done,dluz,yperry,yperry,16/Aug/21 2:04 PM,27/Aug/21 11:02 AM,04/Sep/21 4:29 PM,27/Aug/21 11:02 AM,,Angular,,Shop_Page_Rewrite,,,dluz,mthompson,yperry,,,,,,,0,,,,0,,MPA Security Scheme - All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,,,,,,,,,,,,,,,,,,,,,27/Aug/21 11:02 AM,,,,,,Fri Aug 27 14:31:10 UTC 2021,,,, ,,Demo Needed,,,,,,,,,,,Select One,,Select One or More,,,,,,,,,,,,,,,,,MON-74016,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,0,,,,,,,Yolanda Perry,,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training Needed,,,,,,,ysarjapur,Unresolved,,,,2|i0d7qk:,9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shop Page Rewrite: Sprint 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,Backlog,,,,,,,,,,Not started,,,,,,,,,,,,,0,,,,100,,,,,,,,,,,,,,
